business_id	user_id	cool	funny	useful	stars	sentiment	negative	neutral	positive	compound
MgHWbwuxxb_txhI3lK_bKg	oYRIbjo0UufNEsreMTQsFg	0	0	0	5.0	{'neg': 0.008, 'neu': 0.732, 'pos': 0.26, 'compound': 0.9952}	0.008	0.732	0.26	0.9952
z1WYPE8veVRKnV7411XtDQ	EZbEd3PLIITUxyFoYRtPqQ	0	0	0	1.0	{'neg': 0.062, 'neu': 0.922, 'pos': 0.016, 'compound': -0.6212}	0.062	0.922	0.016	-0.6212
YRyYbOSwvHkZsZOLv98oQg	dwCLkJrxOm2tv5nwOEq9jg	0	0	0	5.0	{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.9151}	0.0	0.796	0.204	0.9151
YF4QJ_j-PM7cMZja6K1MwQ	l06vY3W92fSrD6vdmnqMMQ	0	0	0	5.0	{'neg': 0.05, 'neu': 0.813, 'pos': 0.137, 'compound': 0.6343}	0.05	0.813	0.137	0.6343
wUKzaS1MHg94RGM6z8u9mw	7sINoM0DBcHfAhH2qXz5Kg	0	0	0	5.0	{'neg': 0.031, 'neu': 0.652, 'pos': 0.317, 'compound': 0.9318}	0.031	0.652	0.317	0.9318
ACukMRSxEraQmQqjWsvKPQ	ZblkXMQUd51LOLWbzlWBFg	6	5	9	3.0	{'neg': 0.06, 'neu': 0.8, 'pos': 0.14, 'compound': 0.9113}	0.06	0.8	0.14	0.9113
_j2EtQtgLuXGRBfbM5YwZA	QJHJbktgpqz0W1Q1gFkM9g	0	0	0	3.0	{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.8357}	0.0	0.806	0.194	0.8357
YWm5z2mu-C-pUuL86fcFxQ	qRfMtCMCzdJ28wzc6wJCcQ	0	0	1	3.0	{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.5859}	0.0	0.947	0.053	0.5859
O2jenx1-ypjJdu8KtcuA-g	5Wch7JEF4ASfXg5jPPGWIQ	0	0	1	5.0	{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.8834}	0.0	0.702	0.298	0.8834
Y3awsAE8mFdCG8nwEXWF8w	AXBSXQ-bf1-jT8ftX8AHTA	0	0	0	5.0	{'neg': 0.008, 'neu': 0.65, 'pos': 0.342, 'compound': 0.9969}	0.008	0.65	0.342	0.9969
VkwCZbDXuI1PlWu0rrwEgw	5O_tIz80WE71_hLpLJ1RtQ	0	0	1	2.0	{'neg': 0.136, 'neu': 0.807, 'pos': 0.057, 'compound': -0.4606}	0.136	0.807	0.057	-0.4606
WDKTg468bkRPW0LqbAZfmg	oTB-teyfTlSO9qDC5enN1g	0	0	0	5.0	{'neg': 0.083, 'neu': 0.731, 'pos': 0.186, 'compound': 0.8349}	0.083	0.731	0.186	0.8349
f0X3jm4H4pfBT_eZeneqoQ	OyTwLHV4ACXCYV71ZwjNaA	0	0	0	1.0	{'neg': 0.167, 'neu': 0.776, 'pos': 0.057, 'compound': -0.5719}	0.167	0.776	0.057	-0.5719
yNVcnSaMSrTmjJBMrHTy9w	k7Zjd36zIIZZPX-KdivZlw	0	0	2	2.0	{'neg': 0.017, 'neu': 0.806, 'pos': 0.177, 'compound': 0.991}	0.017	0.806	0.177	0.991
LR_99E7tVUfxqemvcGkDzw	VU7mXaDmkjjjYnv4LpwTEA	0	0	0	3.0	{'neg': 0.068, 'neu': 0.76, 'pos': 0.172, 'compound': 0.7669}	0.068	0.76	0.172	0.7669
9yaFehP2nI9XBQg4t1Ztag	l6dG39i_qRP0bv3wTal60A	0	0	0	5.0	{'neg': 0.059, 'neu': 0.763, 'pos': 0.178, 'compound': 0.8614}	0.059	0.763	0.178	0.8614
9-R9EtLi2CY_Zz60e7f5WA	JT3A6T_7whMToRxTmy0Zrw	1	0	1	5.0	{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.8845}	0.0	0.728	0.272	0.8845
7EZ4Eu7YJ1ltRCC5jXFJrQ	WobzqCNaI2Gly2CwX1Dpag	0	0	0	1.0	{'neg': 0.14, 'neu': 0.743, 'pos': 0.117, 'compound': -0.1496}	0.14	0.743	0.117	-0.1496
OhxIYLfp6ZVmGW9WjJrQ_Q	06LdtHvxpe_u-JlR_uAP8A	0	0	0	5.0	{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.9744}	0.0	0.694	0.306	0.9744
Xg5qEQiB-7L6kGJ5F4K3bQ	Vd71LNn8CWwyv5AwaW4HTQ	0	0	0	5.0	{'neg': 0.047, 'neu': 0.727, 'pos': 0.226, 'compound': 0.855}	0.047	0.727	0.226	0.855
Lm61pehc-oyqR6DBAAQNCg	6kvfBwfW2a7ZREYgWNBIJA	1	0	0	4.0	{'neg': 0.01, 'neu': 0.622, 'pos': 0.368, 'compound': 0.9928}	0.01	0.622	0.368	0.9928
ibf4xvHWD4t1DOOZhidHBg	HHrDK8PKL3div1uBYym6LQ	2	3	4	5.0	{'neg': 0.055, 'neu': 0.685, 'pos': 0.26, 'compound': 0.9876}	0.055	0.685	0.26	0.9876
LrrJW6ejsVL7hADfFy87Eg	axNHjLGaj_aFtx-yS0q_Dg	2	1	2	3.0	{'neg': 0.025, 'neu': 0.808, 'pos': 0.167, 'compound': 0.9353}	0.025	0.808	0.167	0.9353
_3okFFTRYFAWppgIWHO55g	Hz67yEG_Cz_hkYk1UC40vg	0	0	1	1.0	{'neg': 0.146, 'neu': 0.754, 'pos': 0.1, 'compound': -0.9031}	0.146	0.754	0.1	-0.9031
qgHx71_UAWHRySTPMaAJqw	A8RtwFMc_EJCOfbmFOhdbg	0	0	0	3.0	{'neg': 0.033, 'neu': 0.787, 'pos': 0.18, 'compound': 0.9812}	0.033	0.787	0.18	0.9812
FJrI8DmhZX55GLS2eWasZA	54WSKEri9togfv9Nx01BKg	0	0	4	4.0	{'neg': 0.064, 'neu': 0.758, 'pos': 0.178, 'compound': 0.9812}	0.064	0.758	0.178	0.9812
F73T-N5lRNL2Gcpg0Q4KKw	PPdEutDbafPnWtipM7_p4g	0	1	3	3.0	{'neg': 0.045, 'neu': 0.803, 'pos': 0.153, 'compound': 0.9126}	0.045	0.803	0.153	0.9126
ujHiaprwCQ5ewziu0Vi9rw	XFvAMM5-xpls3NGEz4Zeaw	0	0	1	5.0	{'neg': 0.068, 'neu': 0.691, 'pos': 0.241, 'compound': 0.9771}	0.068	0.691	0.241	0.9771
PVfmGP0oFguycy0RLldNUg	6bey-ye7axbfUQgwnpaJPQ	0	0	0	5.0	{'neg': 0.031, 'neu': 0.804, 'pos': 0.165, 'compound': 0.9581}	0.031	0.804	0.165	0.9581
PlNwT37ZahtL-3GRHQ7mVg	JnUYZ_J_ejLbQ52MTu5aIw	0	0	0	3.0	{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.4215}	0.0	0.843	0.157	0.4215
hh-N1r9O1JpvzGw1mp0bKw	QqRSNjWhfUFv1ZU0OnYKZQ	11	4	18	4.0	{'neg': 0.036, 'neu': 0.76, 'pos': 0.205, 'compound': 0.9968}	0.036	0.76	0.205	0.9968
lcKW-L42uOPwUkdljg2PbA	JpLL8-iD8-ZevDjLedyU1w	0	0	0	5.0	{'neg': 0.05, 'neu': 0.658, 'pos': 0.292, 'compound': 0.913}	0.05	0.658	0.292	0.913
U_x3Ryer88VwUlqa71Np-g	SQEecrNTA67XExEG74-jBA	0	0	0	5.0	{'neg': 0.074, 'neu': 0.72, 'pos': 0.206, 'compound': 0.9253}	0.074	0.72	0.206	0.9253
b31CVkPRlnYVjK0RgTAPWA	hjcB4kfiNkYjPRKkGBIpiA	0	2	2	1.0	{'neg': 0.068, 'neu': 0.847, 'pos': 0.085, 'compound': 0.587}	0.068	0.847	0.085	0.587
XZxJ4fG-4a3PP9VP5jvDWw	V9e73vKfxR5KO_RTyzHx0A	3	2	3	5.0	{'neg': 0.022, 'neu': 0.798, 'pos': 0.179, 'compound': 0.9325}	0.022	0.798	0.179	0.9325
vAT8p56wTwzD-A-cxkMRVQ	dWvAOQtOAbimiXWvyyMk5Q	0	0	0	5.0	{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.91}	0.0	0.742	0.258	0.91
GvKx1QL6XLyMZnWZun1DPQ	Hfc3oUZ73Z3_9Znro3Gsag	0	0	0	3.0	{'neg': 0.084, 'neu': 0.754, 'pos': 0.161, 'compound': 0.6467}	0.084	0.754	0.161	0.6467
cmsAFAymfVoBitSF8R6GKw	Z11pfyYCrWHS06RCk7wnzA	0	0	0	4.0	{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.8815}	0.0	0.698	0.302	0.8815
Qb4sJ4ssSX1clY2wEAOmsA	c-O-3FMW0j9C6W-qKRUR6g	0	0	1	5.0	{'neg': 0.03, 'neu': 0.785, 'pos': 0.185, 'compound': 0.9659}	0.03	0.785	0.185	0.9659
R13VkcyUIU3xG2fRFbBvBA	xTw6VK5wLa1BSpK0FSWEnw	2	0	0	4.0	{'neg': 0.0, 'neu': 0.807, 'pos': 0.193, 'compound': 0.6697}	0.0	0.807	0.193	0.6697
vdloJPM3bSpQTMlwdFek2A	8PJcpqXLdRaLyU7P2hVMJQ	0	0	0	5.0	{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.9683}	0.0	0.698	0.302	0.9683
t2ujQ_kfxB6lvVfv8lHjwg	78Njn2abcG5K-C4a9zWVjw	0	0	1	1.0	{'neg': 0.102, 'neu': 0.884, 'pos': 0.014, 'compound': -0.9468}	0.102	0.884	0.014	-0.9468
aql8K6zVoJDGRJ3P-IgtpQ	8zjPAfqzBmX2GjuU_zGstA	0	0	0	5.0	{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.8858}	0.0	0.729	0.271	0.8858
sbZNOhG6nMfai-eEbz_Ncg	cFdT5AtFkPJBoVkcXkFJvw	0	0	1	1.0	{'neg': 0.059, 'neu': 0.917, 'pos': 0.024, 'compound': -0.8944}	0.059	0.917	0.024	-0.8944
6QUuDlLjNDQWFCbJ9--jsQ	zskXST2ZFkarBG13LfTzig	0	0	1	5.0	{'neg': 0.018, 'neu': 0.733, 'pos': 0.249, 'compound': 0.9558}	0.018	0.733	0.249	0.9558
72R6zu7hH6R-nfjvBkMUHQ	co62WynQKnNC2RaGr-_Mjg	0	0	2	5.0	{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.9544}	0.0	0.726	0.274	0.9544
WItlLMrwWUbZhi7aSAzs2Q	-LjygzPxHhG3R19BdpvHrQ	0	0	0	5.0	{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.9601}	0.0	0.841	0.159	0.9601
-U0liwRSHGYBEMYVj8kFmQ	mVVfJBBJ8OvhHsxncB4OWw	1	1	1	4.0	{'neg': 0.043, 'neu': 0.805, 'pos': 0.151, 'compound': 0.7712}	0.043	0.805	0.151	0.7712
fN_I3jP7RD2llubTvhXtKQ	VWhGR_LbhoWAn9ikQsi1hQ	0	0	0	4.0	{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.7902}	0.0	0.879	0.121	0.7902
n0bg7kf6HcpFchCtxJyc5A	k57uihfxBJLeRqIjrCgPHw	0	0	0	3.0	{'neg': 0.07, 'neu': 0.833, 'pos': 0.097, 'compound': 0.9447}	0.07	0.833	0.097	0.9447
b-eBpj5t6dGdCwJN_9w5jg	ACwN3HGetqPVhAgGKzdnsA	0	0	0	4.0	{'neg': 0.079, 'neu': 0.787, 'pos': 0.135, 'compound': 0.8906}	0.079	0.787	0.135	0.8906
dnBQZpWTyJzTe0QJf7YK5w	OR9aExmeFRsS2GzefXsf4g	0	0	0	5.0	{'neg': 0.114, 'neu': 0.711, 'pos': 0.175, 'compound': 0.3169}	0.114	0.711	0.175	0.3169
mLg4FenOcHpXZnW67QrVxw	JfcfPw8Ve1OpdW2_8UfPKQ	0	0	0	5.0	{'neg': 0.038, 'neu': 0.841, 'pos': 0.121, 'compound': 0.6908}	0.038	0.841	0.121	0.6908
1C5YKGhjdyieYo_l4OpS-w	vEdpmenP249hM31urRS4Wg	0	0	1	5.0	{'neg': 0.045, 'neu': 0.629, 'pos': 0.326, 'compound': 0.9593}	0.045	0.629	0.326	0.9593
i7Gg42WCki48JPVkoV_qGg	oAufOk5iCZZ6zG7SRhW8Mg	0	0	0	4.0	{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.915}	0.0	0.793	0.207	0.915
4bkqWJoUWpVGW7yesCeSjA	ZCQIBhriY00XEdkmAD_0zA	0	0	0	5.0	{'neg': 0.009, 'neu': 0.837, 'pos': 0.154, 'compound': 0.9682}	0.009	0.837	0.154	0.9682
hqtZ2NmUlrNtHp7xW2BWoA	l6qBVKVKJa7v9NMNDD_DAw	0	0	1	5.0	{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.978}	0.0	0.595	0.405	0.978
kXlZBJtzG-LrBnXGmrJWtw	s89A-TdcJUB7u-0FZl7_Ew	0	0	0	5.0	{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.9228}	0.0	0.765	0.235	0.9228
CtZ3HujCLTChyoad_L-nHA	AQZs-bWSNxrhXms7zbQ-ew	0	0	0	3.0	{'neg': 0.072, 'neu': 0.829, 'pos': 0.099, 'compound': 0.5911}	0.072	0.829	0.099	0.5911
fpuThAK8Qw28DRqcL8zQqQ	VRRjj2KFYM7SqmH1Wzaw6w	1	0	4	5.0	{'neg': 0.037, 'neu': 0.643, 'pos': 0.32, 'compound': 0.9944}	0.037	0.643	0.32	0.9944
x5vSE0-NO_YSZtOnitLWuQ	LHdpvgOYNQj4Jo-K51Bf6g	0	0	1	3.0	{'neg': 0.046, 'neu': 0.858, 'pos': 0.096, 'compound': 0.5848}	0.046	0.858	0.096	0.5848
vT5mKKEcAxhSPj452HHspw	nJpVL2nfr4g_JCx8C-SCLQ	0	0	0	5.0	{'neg': 0.015, 'neu': 0.868, 'pos': 0.116, 'compound': 0.8186}	0.015	0.868	0.116	0.8186
4kjoVsi3tb-vVtFZ6WPNvg	ywkO1BN70Exe-248c8u9EA	0	0	1	2.0	{'neg': 0.035, 'neu': 0.907, 'pos': 0.058, 'compound': 0.6232}	0.035	0.907	0.058	0.6232
QGE9ZsMb7QLMsBf2OvfVMw	JNrmW9tVDaPtOGvpKkhutg	0	0	1	2.0	{'neg': 0.101, 'neu': 0.763, 'pos': 0.136, 'compound': 0.6705}	0.101	0.763	0.136	0.6705
wMN68wTTlu8hADAF3FkKTw	jZUpqurVtlrN2QrgLxQzZw	0	0	1	1.0	{'neg': 0.105, 'neu': 0.807, 'pos': 0.088, 'compound': -0.0712}	0.105	0.807	0.088	-0.0712
XUDOc980cjB0PZvVS-T6Eg	47V6bqSU_3aQzzFrW6Y9Tw	0	0	0	5.0	{'neg': 0.047, 'neu': 0.706, 'pos': 0.247, 'compound': 0.8316}	0.047	0.706	0.247	0.8316
ujKxpaUmTUVpGRBFSvZfbg	YZ0OVOEwAKp3ylp4TiOelw	1	1	1	5.0	{'neg': 0.018, 'neu': 0.856, 'pos': 0.126, 'compound': 0.9617}	0.018	0.856	0.126	0.9617
VVdbPZs0M6d_X5XdgyAhig	6jLniOP59WvLFfHx8c4tvA	1	0	0	3.0	{'neg': 0.067, 'neu': 0.681, 'pos': 0.252, 'compound': 0.9731}	0.067	0.681	0.252	0.9731
fbQaKW0Lte0JQ_opbnjdKg	Ngl1CvjuU4oG532MbVptNA	1	2	0	1.0	{'neg': 0.0, 'neu': 0.875, 'pos': 0.125, 'compound': 0.8663}	0.0	0.875	0.125	0.8663
3CTGX5oO8dhdo8wTNl_hpA	r1dOYKXnYaPmWzKxSgOnYQ	0	2	0	5.0	{'neg': 0.061, 'neu': 0.611, 'pos': 0.328, 'compound': 0.8625}	0.061	0.611	0.328	0.8625
RtezzamKiC6Y607SJuqQIA	7CW7GcQ_xL-b2awFed-a5A	0	0	0	5.0	{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.9748}	0.0	0.802	0.198	0.9748
X4XsMl06G8G6bj1yopxRvw	gNzpFZguvDnlXpCwwGtTDw	0	0	0	5.0	{'neg': 0.056, 'neu': 0.748, 'pos': 0.196, 'compound': 0.7847}	0.056	0.748	0.196	0.7847
iO-BvLp2fu7AgSXG1PqcPg	Gab1_sLsjJLAJojoFd-d-g	0	1	0	1.0	{'neg': 0.09, 'neu': 0.852, 'pos': 0.058, 'compound': -0.4318}	0.09	0.852	0.058	-0.4318
S-oLPRdhlyL5HAknBKTUcQ	NWuFF7-HjYE9dvt_xGbEhw	6	3	4	4.0	{'neg': 0.04, 'neu': 0.736, 'pos': 0.224, 'compound': 0.9949}	0.04	0.736	0.224	0.9949
8mIrX_LrOnAqWsB5JrOojQ	8xxHtRYKQOk6HLk_v5gsBQ	3	0	1	5.0	{'neg': 0.021, 'neu': 0.735, 'pos': 0.244, 'compound': 0.9917}	0.021	0.735	0.244	0.9917
yB5FMuc9Y3oyhsOmuIZSpQ	H25jd0kh_M9t0WwhEw9Zwg	0	0	2	1.0	{'neg': 0.049, 'neu': 0.823, 'pos': 0.128, 'compound': 0.7959}	0.049	0.823	0.128	0.7959
1HRSElW1HgBiTtSNrhjMeA	XjskV6kcNxlfCDObRspEcA	0	0	0	1.0	{'neg': 0.224, 'neu': 0.632, 'pos': 0.144, 'compound': -0.194}	0.224	0.632	0.144	-0.194
J3jQbueIhG3-4TIPWDVvRA	91XiENw060uc0cvm9YjqEw	0	0	0	4.0	{'neg': 0.006, 'neu': 0.779, 'pos': 0.214, 'compound': 0.9895}	0.006	0.779	0.214	0.9895
XXCIO_TXCE1uQWPLrJ9wZA	EZxdmp1_mXzPaHreZkLWTA	1	1	1	1.0	{'neg': 0.065, 'neu': 0.838, 'pos': 0.097, 'compound': 0.5294}	0.065	0.838	0.097	0.5294
-R2z2womJA-NCA2Pbz181g	i86VvQuwn4sFvsiuwmJwcw	0	1	0	5.0	{'neg': 0.0, 'neu': 0.585, 'pos': 0.415, 'compound': 0.8735}	0.0	0.585	0.415	0.8735
taaYWCkUulZL56qZmS1VzQ	AGIWT5bqZD3gj7Oiu7URRw	0	0	0	5.0	{'neg': 0.0, 'neu': 0.638, 'pos': 0.362, 'compound': 0.8953}	0.0	0.638	0.362	0.8953
P6paPwtYXcwn4vbSXViIaQ	oPVY6-CJt2EI335lKWwxmg	2	1	4	5.0	{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.9707}	0.0	0.836	0.164	0.9707
FxKKhsjjPNNH3KWz8TEXaw	PeLGa5vUR8_mcsn-fn42Jg	4	3	4	4.0	{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.4019}	0.0	0.949	0.051	0.4019
CAy7twD5McMiNrkFWOUn7g	PPKdnNieV0jja4aXP_ashQ	0	0	0	5.0	{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.9805}	0.0	0.732	0.268	0.9805
A1Xgwse4245M7bTglE5jXA	G-fUnqVFrF7GOhfRqgVF1A	0	0	0	5.0	{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.906}	0.0	0.615	0.385	0.906
ZhLSAiRj9kANxf8m2SBfRA	MWLGo48skmF5AAizEM06ig	0	0	0	5.0	{'neg': 0.021, 'neu': 0.625, 'pos': 0.354, 'compound': 0.9867}	0.021	0.625	0.354	0.9867
OIdOJaNS8M624F58XGV3PQ	J7AJ52F1U71injnRFh_cQQ	0	0	0	5.0	{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.8974}	0.0	0.746	0.254	0.8974
tIby_wfzpZ5QH02IWFNogg	lpyOoKQTBBO40vrvKbjQ9g	0	0	0	2.0	{'neg': 0.238, 'neu': 0.699, 'pos': 0.063, 'compound': -0.8172}	0.238	0.699	0.063	-0.8172
dusNIzdCaH6EoLl2hRy6cQ	HQnfONrTQKBdHPV7iebtxQ	9	8	10	1.0	{'neg': 0.08, 'neu': 0.801, 'pos': 0.118, 'compound': 0.7673}	0.08	0.801	0.118	0.7673
emFbuv_F45pNkAkre2rMSA	MhsvcOsuNRAixAcWmhFD2w	0	0	1	1.0	{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.8547}	0.179	0.821	0.0	-0.8547
_c3ixq9jYKxhLUB0czi0ug	9d52DhEbJQ1w5LXaZw4nzQ	3	6	5	4.0	{'neg': 0.071, 'neu': 0.76, 'pos': 0.169, 'compound': 0.998}	0.071	0.76	0.169	0.998
ff2Zc4AvSqdGMU3LGRIBmQ	6-jXW4FZCXbF77WsPN3gwg	0	0	0	1.0	{'neg': 0.15, 'neu': 0.668, 'pos': 0.182, 'compound': 0.3986}	0.15	0.668	0.182	0.3986
1HwPh8FdJVFdX2ygVq_DAQ	0-YSKWCR3OyPUFpY_e3M8A	0	0	0	1.0	{'neg': 0.115, 'neu': 0.816, 'pos': 0.07, 'compound': -0.7924}	0.115	0.816	0.07	-0.7924
UEJuf8fjTKYhNAsbacCctw	KxmLS4JDWJNISbeFfaSEHg	0	0	0	5.0	{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.9915}	0.0	0.692	0.308	0.9915
Sxx0E2KvnNCSqlIhbD0l_g	AQIRykyZ0m9-6hJhEtzMGQ	0	0	0	5.0	{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.9215}	0.0	0.854	0.146	0.9215
CrIWqmuO2uQWwl3z11K_BA	EMysjjl1ID5uHNYF0IFtCA	0	0	0	5.0	{'neg': 0.0, 'neu': 0.572, 'pos': 0.428, 'compound': 0.9612}	0.0	0.572	0.428	0.9612
cHdJXLlKNWixBXpDwEGb_A	znyfmA7kGcyG3YxkpHCA6Q	0	0	0	4.0	{'neg': 0.042, 'neu': 0.784, 'pos': 0.174, 'compound': 0.765}	0.042	0.784	0.174	0.765
yxJcVTwvHjuVtOKA3FCyYA	rxYeZ15AXo4jI7_FYYKr0Q	1	1	1	5.0	{'neg': 0.0, 'neu': 0.464, 'pos': 0.536, 'compound': 0.931}	0.0	0.464	0.536	0.931
M51gw2cz_vXarNBLbKkOxQ	Xb4aKpOlHkp9dmgTa__Q4g	4	1	2	5.0	{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.9547}	0.0	0.519	0.481	0.9547
ZhLSAiRj9kANxf8m2SBfRA	zaDIR7Jz1pG1X3S9LKVCqg	0	0	0	5.0	{'neg': 0.0, 'neu': 0.578, 'pos': 0.422, 'compound': 0.8995}	0.0	0.578	0.422	0.8995
LcIHB4sWUKTnpBtvVx_W5A	sMuLaNBbIbJW0uMtj3UzkQ	0	0	0	5.0	{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.9858}	0.0	0.772	0.228	0.9858
faPVqws-x-5k2CQKDNtHxw	vnCZ-iy7NZ41bT1UmxYrGg	0	0	0	5.0	{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.9939}	0.0	0.72	0.28	0.9939
3b14ebd1k9y7VJbp5hC0gg	KjgB-hBADgPTBi0q8CyBdA	0	0	1	3.0	{'neg': 0.041, 'neu': 0.816, 'pos': 0.143, 'compound': 0.923}	0.041	0.816	0.143	0.923
2tE_n3ws4Vn1byejSZZIsQ	YqN6blMJkALN6LaDOPplvQ	1	2	2	5.0	{'neg': 0.0, 'neu': 0.573, 'pos': 0.427, 'compound': 0.9753}	0.0	0.573	0.427	0.9753
sXoIcZlAQdQS08IqRBL0dg	47EfPcPiA3i29Mf-1qF5EQ	0	0	0	2.0	{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.836}	0.0	0.906	0.094	0.836
Hdzo5ggPswyv-8ZlW0PVLw	eRdQFwGEHvy4ifUYagzsTA	2	1	1	5.0	{'neg': 0.03, 'neu': 0.768, 'pos': 0.203, 'compound': 0.9865}	0.03	0.768	0.203	0.9865
1qwkbN3wu3AGDxMTXVz2gA	6TYrzekI8eLo3AICmnppZQ	0	0	0	5.0	{'neg': 0.032, 'neu': 0.701, 'pos': 0.268, 'compound': 0.9774}	0.032	0.701	0.268	0.9774
ibFdignja_hNpgCjDYP7Ug	NB_1FVAtacWdEtPr3Igp3w	1	3	1	1.0	{'neg': 0.155, 'neu': 0.768, 'pos': 0.077, 'compound': -0.787}	0.155	0.768	0.077	-0.787
NQBhCRbFKQOfyAY8kRYP8g	XgmnwxmlS1P4-k03VyRyyA	0	0	2	3.0	{'neg': 0.021, 'neu': 0.945, 'pos': 0.034, 'compound': 0.5216}	0.021	0.945	0.034	0.5216
BCga5CbMqcZLCpxAuln57w	jqust0JvyMUTH1Ml0OC9nw	0	0	0	5.0	{'neg': 0.037, 'neu': 0.736, 'pos': 0.226, 'compound': 0.9817}	0.037	0.736	0.226	0.9817
HhVmDybpU7L50Kb5A0jXTg	YzXfwPyR0DIHwHowjhanuA	0	0	0	5.0	{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.9184}	0.0	0.772	0.228	0.9184
GLVahCssTKPBY_06LzUGQA	l6_yUOxdIQDIP9qCkMNowQ	0	0	1	4.0	{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.9497}	0.0	0.707	0.293	0.9497
JxKWfZ6hG8iRnK8QL65jTw	HLuHralBp2ObR8IaVuxDAA	0	0	0	3.0	{'neg': 0.249, 'neu': 0.515, 'pos': 0.237, 'compound': -0.09}	0.249	0.515	0.237	-0.09
lv1eEiImE4M5B5U0uOFG3Q	SS3sFA9ksCT9bjocM3Wbug	0	1	0	5.0	{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.6931}	0.0	0.816	0.184	0.6931
Pm6LSrQySKyLS5b_a6CGSA	h0qtxrEmDQHpmNbkzy8Rpw	0	0	0	1.0	{'neg': 0.111, 'neu': 0.764, 'pos': 0.125, 'compound': -0.2899}	0.111	0.764	0.125	-0.2899
vx4YAA02Qz6khRD1fZ1MFA	udAaoR0aX9XC-M_NM_lonQ	0	0	1	3.0	{'neg': 0.169, 'neu': 0.606, 'pos': 0.225, 'compound': 0.2846}	0.169	0.606	0.225	0.2846
rhKzcgMm8CDhu7RZz_XxqQ	jfGevhcYLxY13Fa3drpzoA	0	0	0	3.0	{'neg': 0.113, 'neu': 0.768, 'pos': 0.119, 'compound': -0.1583}	0.113	0.768	0.119	-0.1583
q-2U-WfSBiOaxdxb6YyxTA	U_gOyC10qfb-3jzV4ERq_g	0	0	0	5.0	{'neg': 0.0, 'neu': 0.462, 'pos': 0.538, 'compound': 0.9325}	0.0	0.462	0.538	0.9325
xYy54Y2VTBAG5k7WJcaH4A	4gx_Bw-0yYjUnxDog0BGAQ	0	0	0	5.0	{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.8469}	0.0	0.806	0.194	0.8469
svLagw0xgIdePMfPPJfiwA	FhnFEr3v1VeEiFxcIrbWSQ	0	0	3	3.0	{'neg': 0.101, 'neu': 0.675, 'pos': 0.224, 'compound': 0.9462}	0.101	0.675	0.224	0.9462
eTXYID00jGxq1vZpntBUFw	Id6NVOxB7haIkyTVBVQyrA	0	0	0	5.0	{'neg': 0.034, 'neu': 0.539, 'pos': 0.427, 'compound': 0.9789}	0.034	0.539	0.427	0.9789
V1wBDq0zqq2dlyQvzD5PaA	PeLGa5vUR8_mcsn-fn42Jg	3	0	1	3.0	{'neg': 0.019, 'neu': 0.767, 'pos': 0.214, 'compound': 0.9723}	0.019	0.767	0.214	0.9723
